Pref,Pref.name,Age,DiagnoseYear,Sex,Population,CaseCount.TB,CaseCount.STBBI
5101,Chengdu,"[60,63)",2011,1,223153,184,172
5101,Chengdu,"[60,63)",2012,0,247501,78,97
5101,Chengdu,"[60,63)",2012,1,237515,180,183
5101,Chengdu,"[60,63)",2013,0,271690,84,104
5101,Chengdu,"[60,63)",2013,1,260218,219,166
5101,Chengdu,"[60,63)",2014,0,285473,85,132
5101,Chengdu,"[60,63)",2014,1,276581,208,213
5101,Chengdu,"[60,63)",2015,0,285002,69,155
5101,Chengdu,"[60,63)",2015,1,280941,214,298
5101,Chengdu,"[60,63)",2016,0,275435,71,201
5101,Chengdu,"[60,63)",2016,1,276587,177,388
5101,Chengdu,"[60,63)",2017,0,271105,68,227
5101,Chengdu,"[60,63)",2017,1,276971,211,425
5101,Chengdu,"[60,63)",2018,0,258131,52,266
5101,Chengdu,"[60,63)",2018,1,269739,183,572
5101,Chengdu,"[63,66)",2005,0,134131,91,21
5101,Chengdu,"[63,66)",2005,1,146246,258,45
5101,Chengdu,"[63,66)",2006,0,142160,89,26
5101,Chengdu,"[63,66)",2006,1,150493,266,49
5101,Chengdu,"[63,66)",2007,0,148263,99,23
5101,Chengdu,"[63,66)",2007,1,153607,234,61
5101,Chengdu,"[63,66)",2008,0,156085,68,28
5101,Chengdu,"[63,66)",2008,1,157366,211,46
5101,Chengdu,"[63,66)",2009,0,161158,59,41
5101,Chengdu,"[63,66)",2009,1,163913,178,101
5101,Chengdu,"[63,66)",2010,0,170168,39,75
5101,Chengdu,"[63,66)",2010,1,175622,173,127
5101,Chengdu,"[63,66)",2011,0,174096,40,89
5101,Chengdu,"[63,66)",2011,1,180476,155,140
5101,Chengdu,"[63,66)",2012,0,195016,65,100
5101,Chengdu,"[63,66)",2012,1,197771,148,137
5101,Chengdu,"[63,66)",2013,0,207149,84,90
5101,Chengdu,"[63,66)",2013,1,202976,167,164
5101,Chengdu,"[63,66)",2014,0,226719,66,100
5101,Chengdu,"[63,66)",2014,1,217322,171,206
5101,Chengdu,"[63,66)",2015,0,244910,78,138
5101,Chengdu,"[63,66)",2015,1,231185,200,223
5101,Chengdu,"[63,66)",2016,0,268913,72,193
5101,Chengdu,"[63,66)",2016,1,253296,248,324
5101,Chengdu,"[63,66)",2017,0,282794,67,206
5101,Chengdu,"[63,66)",2017,1,269384,229,446
5101,Chengdu,"[63,66)",2018,0,282685,64,286
5101,Chengdu,"[63,66)",2018,1,273927,202,563
5101,Chengdu,"[66,69)",2005,0,114265,61,12
5101,Chengdu,"[66,69)",2005,1,126173,218,27
5101,Chengdu,"[66,69)",2006,0,119218,81,13
5101,Chengdu,"[66,69)",2006,1,129276,212,42
5101,Chengdu,"[66,69)",2007,0,125168,92,20
5101,Chengdu,"[66,69)",2007,1,134463,240,43
5101,Chengdu,"[66,69)",2008,0,132234,83,26
5101,Chengdu,"[66,69)",2008,1,141392,212,48
5101,Chengdu,"[66,69)",2009,0,140290,66,33
5101,Chengdu,"[66,69)",2009,1,145704,183,82
5101,Chengdu,"[66,69)",2010,0,146314,54,59
5101,Chengdu,"[66,69)",2010,1,148778,115,117
5101,Chengdu,"[66,69)",2011,0,153871,47,72
5101,Chengdu,"[66,69)",2011,1,152320,123,132
5101,Chengdu,"[66,69)",2012,0,158683,60,65
5101,Chengdu,"[66,69)",2012,1,158473,168,128
5101,Chengdu,"[66,69)",2013,0,167375,72,59
5101,Chengdu,"[66,69)",2013,1,169615,157,150
5101,Chengdu,"[66,69)",2014,0,171198,59,66
5101,Chengdu,"[66,69)",2014,1,174245,148,149
5101,Chengdu,"[66,69)",2015,0,191862,75,102
5101,Chengdu,"[66,69)",2015,1,191042,184,226
5101,Chengdu,"[66,69)",2016,0,204028,57,129
5101,Chengdu,"[66,69)",2016,1,196293,156,249
5101,Chengdu,"[66,69)",2017,0,223617,69,136
5101,Chengdu,"[66,69)",2017,1,210448,175,315
5101,Chengdu,"[66,69)",2018,0,242005,65,223
5101,Chengdu,"[66,69)",2018,1,224285,177,456
5101,Chengdu,"[69,72)",2005,0,101216,74,13
5101,Chengdu,"[69,72)",2005,1,103850,214,26
5101,Chengdu,"[69,72)",2006,0,106905,67,18
5101,Chengdu,"[69,72)",2006,1,113947,226,30
5101,Chengdu,"[69,72)",2007,0,111037,69,19
5101,Chengdu,"[69,72)",2007,1,120328,205,41
5101,Chengdu,"[69,72)",2008,0,111090,64,19
5101,Chengdu,"[69,72)",2008,1,119805,183,49
5101,Chengdu,"[69,72)",2009,0,116125,59,27
5101,Chengdu,"[69,72)",2009,1,123111,195,77
5101,Chengdu,"[69,72)",2010,0,122008,59,58
5101,Chengdu,"[69,72)",2010,1,128264,144,118
5101,Chengdu,"[69,72)",2011,0,128848,54,59
5101,Chengdu,"[69,72)",2011,1,134942,119,110
5101,Chengdu,"[69,72)",2012,0,136618,60,53
5101,Chengdu,"[69,72)",2012,1,139128,150,135
5101,Chengdu,"[69,72)",2013,0,142459,66,63
5101,Chengdu,"[69,72)",2013,1,142173,141,131
5101,Chengdu,"[69,72)",2014,0,149891,54,49
5101,Chengdu,"[69,72)",2014,1,145748,135,146
5101,Chengdu,"[69,72)",2015,0,154774,58,81
5101,Chengdu,"[69,72)",2015,1,151925,154,172
5101,Chengdu,"[69,72)",2016,0,163551,55,101
5101,Chengdu,"[69,72)",2016,1,163000,156,234
5101,Chengdu,"[69,72)",2017,0,167650,75,122
5101,Chengdu,"[69,72)",2017,1,167902,139,287
5101,Chengdu,"[69,72)",2018,0,188355,51,139
5101,Chengdu,"[69,72)",2018,1,184623,156,398
5101,Chengdu,"[72,75)",2005,0,87816,68,5
5101,Chengdu,"[72,75)",2005,1,92634,207,17
5101,Chengdu,"[72,75)",2006,0,89398,61,13
5101,Chengdu,"[72,75)",2006,1,91361,202,31
5101,Chengdu,"[72,75)",2007,0,91937,52,13
5101,Chengdu,"[72,75)",2007,1,93187,201,44
5101,Chengdu,"[72,75)",2008,0,96438,55,21
5101,Chengdu,"[72,75)",2008,1,96400,186,32
5101,Chengdu,"[72,75)",2009,0,102070,45,28
5101,Chengdu,"[72,75)",2009,1,106115,160,57
5101,Chengdu,"[72,75)",2010,0,106177,46,51
5101,Chengdu,"[72,75)",2010,1,112367,133,91
5101,Chengdu,"[72,75)",2011,0,106379,38,56
5101,Chengdu,"[72,75)",2011,1,112209,128,109
5101,Chengdu,"[72,75)",2012,0,111257,40,44
5101,Chengdu,"[72,75)",2012,1,115606,136,108
5101,Chengdu,"[72,75)",2013,0,116987,60,47
5101,Chengdu,"[72,75)",2013,1,120767,111,106
5101,Chengdu,"[72,75)",2014,0,123703,60,42
5101,Chengdu,"[72,75)",2014,1,127417,111,137
5101,Chengdu,"[72,75)",2015,0,131427,65,70
5101,Chengdu,"[72,75)",2015,1,131845,163,186
5101,Chengdu,"[72,75)",2016,0,137392,51,81
5101,Chengdu,"[72,75)",2016,1,135287,165,204
5101,Chengdu,"[72,75)",2017,0,144971,50,85
5101,Chengdu,"[72,75)",2017,1,139300,131,262
5101,Chengdu,"[72,75)",2018,0,150153,50,108
5101,Chengdu,"[72,75)",2018,1,145879,144,354
5101,Chengdu,"[75,78)",2005,0,70917,47,5
5101,Chengdu,"[75,78)",2005,1,72313,179,14
5101,Chengdu,"[75,78)",2006,0,72383,40,6
5101,Chengdu,"[75,78)",2006,1,74288,168,27
5101,Chengdu,"[75,78)",2007,0,75755,49,13
5101,Chengdu,"[75,78)",2007,1,77239,181,29
5101,Chengdu,"[75,78)",2008,0,81404,58,16
5101,Chengdu,"[75,78)",2008,1,82810,157,40
5101,Chengdu,"[75,78)",2009,0,83107,52,43
5101,Chengdu,"[75,78)",2009,1,82020,132,67
5101,Chengdu,"[75,78)",2010,0,85692,36,45
5101,Chengdu,"[75,78)",2010,1,84004,95,86
5101,Chengdu,"[75,78)",2011,0,90109,30,40
5101,Chengdu,"[75,78)",2011,1,87369,97,101
5101,Chengdu,"[75,78)",2012,0,95454,57,33
5101,Chengdu,"[75,78)",2012,1,96394,120,98
5101,Chengdu,"[75,78)",2013,0,99444,47,36
5101,Chengdu,"[75,78)",2013,1,102342,123,103
5101,Chengdu,"[75,78)",2014,0,99885,47,22
5101,Chengdu,"[75,78)",2014,1,102593,91,113
5101,Chengdu,"[75,78)",2015,0,104753,49,50
5101,Chengdu,"[75,78)",2015,1,106208,128,122
5101,Chengdu,"[75,78)",2016,0,110512,52,68
5101,Chengdu,"[75,78)",2016,1,111521,136,192
5101,Chengdu,"[75,78)",2017,0,117253,51,86
5101,Chengdu,"[75,78)",2017,1,118209,116,228
5101,Chengdu,"[75,78)",2018,0,125027,64,89
5101,Chengdu,"[75,78)",2018,1,122937,116,249
5101,Chengdu,"[78,Inf)",2005,0,141047,59,3
5101,Chengdu,"[78,Inf)",2005,1,117109,215,30
5101,Chengdu,"[78,Inf)",2006,0,150849,73,23
5101,Chengdu,"[78,Inf)",2006,1,127071,263,39
5101,Chengdu,"[78,Inf)",2007,0,160899,88,35
5101,Chengdu,"[78,Inf)",2007,1,136410,268,85
5101,Chengdu,"[78,Inf)",2008,0,170719,97,35
5101,Chengdu,"[78,Inf)",2008,1,147083,237,77
5101,Chengdu,"[78,Inf)",2009,0,180455,59,58
5101,Chengdu,"[78,Inf)",2009,1,157204,203,118
5101,Chengdu,"[78,Inf)",2010,0,192022,63,84
5101,Chengdu,"[78,Inf)",2010,1,167586,178,217
5101,Chengdu,"[78,Inf)",2011,0,205340,53,106
5101,Chengdu,"[78,Inf)",2011,1,181383,138,231
5101,Chengdu,"[78,Inf)",2012,0,214927,74,108
5101,Chengdu,"[78,Inf)",2012,1,189141,204,205
5101,Chengdu,"[78,Inf)",2013,0,227032,93,87
5101,Chengdu,"[78,Inf)",2013,1,199677,225,152
5101,Chengdu,"[78,Inf)",2014,0,242534,84,58
5101,Chengdu,"[78,Inf)",2014,1,214601,227,158
5101,Chengdu,"[78,Inf)",2015,0,255564,93,123
5101,Chengdu,"[78,Inf)",2015,1,229327,268,241
5101,Chengdu,"[78,Inf)",2016,0,269778,130,173
5101,Chengdu,"[78,Inf)",2016,1,243944,247,343
5101,Chengdu,"[78,Inf)",2017,0,283926,105,193
5101,Chengdu,"[78,Inf)",2017,1,257546,291,388
5101,Chengdu,"[78,Inf)",2018,0,299967,126,243
5101,Chengdu,"[78,Inf)",2018,1,274165,280,486
5103,Zigong,"[0,12)",2005,0,155022,7,13
5103,Zigong,"[0,12)",2005,1,167569,7,13
5103,Zigong,"[0,12)",2006,0,142703,5,14
5103,Zigong,"[0,12)",2006,1,154488,2,17
5103,Zigong,"[0,12)",2007,0,128114,5,19
5103,Zigong,"[0,12)",2007,1,139659,4,14
5103,Zigong,"[0,12)",2008,0,119889,6,13
5103,Zigong,"[0,12)",2008,1,131380,4,9
5103,Zigong,"[0,12)",2009,0,113403,3,27
5103,Zigong,"[0,12)",2009,1,124537,2,37
5103,Zigong,"[0,12)",2010,0,106270,2,20
5103,Zigong,"[0,12)",2010,1,116831,4,23
5103,Zigong,"[0,12)",2011,0,101939,1,24
5103,Zigong,"[0,12)",2011,1,112635,0,34
5103,Zigong,"[0,12)",2012,0,101491,1,19
5103,Zigong,"[0,12)",2012,1,111943,2,17
5103,Zigong,"[0,12)",2013,0,102054,1,3
5103,Zigong,"[0,12)",2013,1,112263,1,3
5103,Zigong,"[0,12)",2014,0,103959,1,2
5103,Zigong,"[0,12)",2014,1,113989,1,2
5103,Zigong,"[0,12)",2015,0,106571,1,3
5103,Zigong,"[0,12)",2015,1,116428,1,5
5103,Zigong,"[0,12)",2016,0,109763,0,0
5103,Zigong,"[0,12)",2016,1,119451,2,1
5103,Zigong,"[0,12)",2017,0,113375,0,2
5103,Zigong,"[0,12)",2017,1,122885,2,4
5103,Zigong,"[0,12)",2018,0,117052,0,1
5103,Zigong,"[0,12)",2018,1,126346,1,2
5103,Zigong,"[12,15)",2005,0,60914,6,0
5103,Zigong,"[12,15)",2005,1,64188,7,0
5103,Zigong,"[12,15)",2006,0,58077,10,0
5103,Zigong,"[12,15)",2006,1,61105,4,0
5103,Zigong,"[12,15)",2007,0,61004,5,1
5103,Zigong,"[12,15)",2007,1,63798,4,0
5103,Zigong,"[12,15)",2008,0,56236,3,0
5103,Zigong,"[12,15)",2008,1,59050,2,1
5103,Zigong,"[12,15)",2009,0,52272,3,0
5103,Zigong,"[12,15)",2009,1,54974,3,2
5103,Zigong,"[12,15)",2010,0,46698,5,0
5103,Zigong,"[12,15)",2010,1,49961,8,0
5103,Zigong,"[12,15)",2011,0,44595,3,2
5103,Zigong,"[12,15)",2011,1,47818,4,0
5103,Zigong,"[12,15)",2012,0,40194,4,0
5103,Zigong,"[12,15)",2012,1,43380,1,0
5103,Zigong,"[12,15)",2013,0,33946,3,1
5103,Zigong,"[12,15)",2013,1,36813,1,0
5103,Zigong,"[12,15)",2014,0,28987,0,0
5103,Zigong,"[12,15)",2014,1,32119,0,0
5103,Zigong,"[12,15)",2015,0,26990,2,0
5103,Zigong,"[12,15)",2015,1,29952,1,1
5103,Zigong,"[12,15)",2016,0,25182,1,0
5103,Zigong,"[12,15)",2016,1,27938,2,1
5103,Zigong,"[12,15)",2017,0,24134,2,0
5103,Zigong,"[12,15)",2017,1,26739,0,0
5103,Zigong,"[12,15)",2018,0,23658,4,2
5103,Zigong,"[12,15)",2018,1,26149,1,3
5103,Zigong,"[15,18)",2005,0,71498,17,4
5103,Zigong,"[15,18)",2005,1,76612,20,4
5103,Zigong,"[15,18)",2006,0,69224,28,4
5103,Zigong,"[15,18)",2006,1,74406,30,6
5103,Zigong,"[15,18)",2007,0,64471,22,5
5103,Zigong,"[15,18)",2007,1,68847,22,4
5103,Zigong,"[15,18)",2008,0,60137,8,2
5103,Zigong,"[15,18)",2008,1,63262,17,8
5103,Zigong,"[15,18)",2009,0,57667,15,6
5103,Zigong,"[15,18)",2009,1,60581,12,7
5103,Zigong,"[15,18)",2010,0,60890,7,7
5103,Zigong,"[15,18)",2010,1,63594,24,5
5103,Zigong,"[15,18)",2011,0,56358,14,8
5103,Zigong,"[15,18)",2011,1,59112,19,5
5103,Zigong,"[15,18)",2012,0,52557,9,6
5103,Zigong,"[15,18)",2012,1,55225,25,3
5103,Zigong,"[15,18)",2013,0,47077,16,9
5103,Zigong,"[15,18)",2013,1,50324,23,7
5103,Zigong,"[15,18)",2014,0,44998,16,9
5103,Zigong,"[15,18)",2014,1,48218,10,8
5103,Zigong,"[15,18)",2015,0,40572,9,6
5103,Zigong,"[15,18)",2015,1,43764,15,8
5103,Zigong,"[15,18)",2016,0,34266,9,5
5103,Zigong,"[15,18)",2016,1,37145,6,10
5103,Zigong,"[15,18)",2017,0,29230,9,12
5103,Zigong,"[15,18)",2017,1,32376,7,8
5103,Zigong,"[15,18)",2018,0,27151,11,7
5103,Zigong,"[15,18)",2018,1,30124,6,6
5103,Zigong,"[18,21)",2005,0,60869,40,18
5103,Zigong,"[18,21)",2005,1,65204,64,32
5103,Zigong,"[18,21)",2006,0,69307,35,25
5103,Zigong,"[18,21)",2006,1,73944,70,30
5103,Zigong,"[18,21)",2007,0,70478,40,19
5103,Zigong,"[18,21)",2007,1,75328,64,31
5103,Zigong,"[18,21)",2008,0,68921,39,26
5103,Zigong,"[18,21)",2008,1,74072,62,28
5103,Zigong,"[18,21)",2009,0,67835,44,43
5103,Zigong,"[18,21)",2009,1,72998,41,23
5103,Zigong,"[18,21)",2010,0,64104,33,43
5103,Zigong,"[18,21)",2010,1,68415,46,23
5103,Zigong,"[18,21)",2011,0,60629,19,24
5103,Zigong,"[18,21)",2011,1,63651,46,21
5103,Zigong,"[18,21)",2012,0,58818,23,25
5103,Zigong,"[18,21)",2012,1,61598,44,25
5103,Zigong,"[18,21)",2013,0,62474,20,21
5103,Zigong,"[18,21)",2013,1,65021,48,22
5103,Zigong,"[18,21)",2014,0,58161,23,21
5103,Zigong,"[18,21)",2014,1,60753,44,22
5103,Zigong,"[18,21)",2015,0,54395,30,30
5103,Zigong,"[18,21)",2015,1,56905,38,25
5103,Zigong,"[18,21)",2016,0,48811,9,15
5103,Zigong,"[18,21)",2016,1,51911,32,37
5103,Zigong,"[18,21)",2017,0,46555,14,29
5103,Zigong,"[18,21)",2017,1,49639,33,32
5103,Zigong,"[18,21)",2018,0,41929,13,19
5103,Zigong,"[18,21)",2018,1,45000,14,30
5103,Zigong,"[21,24)",2005,0,35432,39,31
5103,Zigong,"[21,24)",2005,1,39525,42,36
5103,Zigong,"[21,24)",2006,0,30066,32,39
5103,Zigong,"[21,24)",2006,1,33779,61,46
5103,Zigong,"[21,24)",2007,0,40575,38,25
5103,Zigong,"[21,24)",2007,1,44457,71,29
5103,Zigong,"[21,24)",2008,0,57293,32,39
5103,Zigong,"[21,24)",2008,1,61670,68,46
5103,Zigong,"[21,24)",2009,0,67196,46,67
5103,Zigong,"[21,24)",2009,1,71810,59,46
5103,Zigong,"[21,24)",2010,0,69734,40,64
5103,Zigong,"[21,24)",2010,1,74529,59,42
5103,Zigong,"[21,24)",2011,0,69442,37,58
5103,Zigong,"[21,24)",2011,1,74531,53,43
5103,Zigong,"[21,24)",2012,0,69466,34,42
5103,Zigong,"[21,24)",2012,1,74572,63,26
5103,Zigong,"[21,24)",2013,0,66632,33,24
5103,Zigong,"[21,24)",2013,1,70908,51,29
5103,Zigong,"[21,24)",2014,0,63791,27,31
5103,Zigong,"[21,24)",2014,1,66811,44,37
5103,Zigong,"[21,24)",2015,0,62355,37,37
5103,Zigong,"[21,24)",2015,1,65166,46,39
5103,Zigong,"[21,24)",2016,0,66155,14,38
5103,Zigong,"[21,24)",2016,1,68759,44,43
5103,Zigong,"[21,24)",2017,0,61837,21,33
5103,Zigong,"[21,24)",2017,1,64520,31,66
5103,Zigong,"[21,24)",2018,0,57989,11,35
5103,Zigong,"[21,24)",2018,1,60625,32,49
5103,Zigong,"[24,27)",2005,0,33328,22,24
5103,Zigong,"[24,27)",2005,1,34143,60,48
5103,Zigong,"[24,27)",2006,0,36777,25,43
5103,Zigong,"[24,27)",2006,1,39233,57,54
5103,Zigong,"[24,27)",2007,0,35327,26,46
5103,Zigong,"[24,27)",2007,1,39329,60,48
5103,Zigong,"[24,27)",2008,0,31994,27,50
5103,Zigong,"[24,27)",2008,1,36105,52,36
5103,Zigong,"[24,27)",2009,0,28078,24,63
5103,Zigong,"[24,27)",2009,1,31748,42,56
5103,Zigong,"[24,27)",2010,0,39896,13,55
5103,Zigong,"[24,27)",2010,1,43710,33,41
5103,Zigong,"[24,27)",2011,0,57804,28,75
5103,Zigong,"[24,27)",2011,1,62131,45,52
5103,Zigong,"[24,27)",2012,0,68751,23,49
5103,Zigong,"[24,27)",2012,1,73387,43,59
5103,Zigong,"[24,27)",2013,0,72129,29,50
5103,Zigong,"[24,27)",2013,1,77066,56,46
5103,Zigong,"[24,27)",2014,0,72421,24,61
5103,Zigong,"[24,27)",2014,1,77795,48,48
5103,Zigong,"[24,27)",2015,0,72781,26,56
5103,Zigong,"[24,27)",2015,1,78310,46,55
5103,Zigong,"[24,27)",2016,0,70072,21,31
5103,Zigong,"[24,27)",2016,1,74898,31,44
5103,Zigong,"[24,27)",2017,0,67207,15,27
5103,Zigong,"[24,27)",2017,1,70893,36,61
5103,Zigong,"[24,27)",2018,0,65676,15,23
5103,Zigong,"[24,27)",2018,1,69247,23,59
5103,Zigong,"[27,30)",2005,0,43467,36,27
5103,Zigong,"[27,30)",2005,1,41887,72,25
5103,Zigong,"[27,30)",2006,0,34041,37,41
5103,Zigong,"[27,30)",2006,1,33154,57,37
5103,Zigong,"[27,30)",2007,0,30348,29,29
5103,Zigong,"[27,30)",2007,1,29373,52,31
5103,Zigong,"[27,30)",2008,0,30109,34,36
5103,Zigong,"[27,30)",2008,1,30772,47,30
5103,Zigong,"[27,30)",2009,0,34866,21,74
5103,Zigong,"[27,30)",2009,1,37165,41,51
5103,Zigong,"[27,30)",2010,0,34662,19,67
5103,Zigong,"[27,30)",2010,1,38543,42,45
5103,Zigong,"[27,30)",2011,0,32505,17,68
5103,Zigong,"[27,30)",2011,1,36576,36,42
5103,Zigong,"[27,30)",2012,0,29649,17,40
5103,Zigong,"[27,30)",2012,1,33392,30,41
5103,Zigong,"[27,30)",2013,0,42333,18,37
5103,Zigong,"[27,30)",2013,1,46297,32,45
5103,Zigong,"[27,30)",2014,0,60875,21,53
5103,Zigong,"[27,30)",2014,1,65401,34,60
5103,Zigong,"[27,30)",2015,0,72231,23,86
5103,Zigong,"[27,30)",2015,1,77121,53,53
5103,Zigong,"[27,30)",2016,0,75808,15,41
5103,Zigong,"[27,30)",2016,1,81064,50,45
5103,Zigong,"[27,30)",2017,0,76146,16,49
5103,Zigong,"[27,30)",2017,1,81903,48,67
5103,Zigong,"[27,30)",2018,0,76474,18,36
5103,Zigong,"[27,30)",2018,1,82437,24,52
5103,Zigong,"[30,33)",2005,0,75865,56,36
5103,Zigong,"[30,33)",2005,1,75069,124,63
5103,Zigong,"[30,33)",2006,0,67626,48,39
5103,Zigong,"[30,33)",2006,1,65687,72,55
5103,Zigong,"[30,33)",2007,0,54739,32,38
5103,Zigong,"[30,33)",2007,1,53474,73,53
5103,Zigong,"[30,33)",2008,0,40777,21,50
5103,Zigong,"[30,33)",2008,1,38696,47,42
5103,Zigong,"[30,33)",2009,0,32438,15,56
5103,Zigong,"[30,33)",2009,1,31237,40,51
5103,Zigong,"[30,33)",2010,0,29772,29,50
5103,Zigong,"[30,33)",2010,1,28641,31,39
5103,Zigong,"[30,33)",2011,0,30507,23,51
5103,Zigong,"[30,33)",2011,1,31136,35,55
5103,Zigong,"[30,33)",2012,0,36148,19,40
5103,Zigong,"[30,33)",2012,1,38496,39,38
5103,Zigong,"[30,33)",2013,0,36693,16,49
5103,Zigong,"[30,33)",2013,1,40695,34,61
5103,Zigong,"[30,33)",2014,0,35101,10,39
5103,Zigong,"[30,33)",2014,1,39348,25,33
5103,Zigong,"[30,33)",2015,0,32621,21,35
5103,Zigong,"[30,33)",2015,1,36580,26,54
5103,Zigong,"[30,33)",2016,0,45492,17,49
5103,Zigong,"[30,33)",2016,1,49619,24,31
5103,Zigong,"[30,33)",2017,0,64091,19,43
5103,Zigong,"[30,33)",2017,1,68677,26,60
5103,Zigong,"[30,33)",2018,0,75440,20,45
5103,Zigong,"[30,33)",2018,1,80301,32,61
5103,Zigong,"[33,36)",2005,0,95779,47,28
5103,Zigong,"[33,36)",2005,1,96200,100,48
5103,Zigong,"[33,36)",2006,0,90687,56,48
5103,Zigong,"[33,36)",2006,1,89970,97,59
5103,Zigong,"[33,36)",2007,0,81810,48,32
5103,Zigong,"[33,36)",2007,1,79855,91,46
5103,Zigong,"[33,36)",2008,0,73529,55,54
5103,Zigong,"[33,36)",2008,1,71988,98,42
5103,Zigong,"[33,36)",2009,0,66187,34,84
5103,Zigong,"[33,36)",2009,1,63749,53,67
5103,Zigong,"[33,36)",2010,0,54184,25,65
5103,Zigong,"[33,36)",2010,1,52646,52,43
5103,Zigong,"[33,36)",2011,0,41088,20,45
5103,Zigong,"[33,36)",2011,1,38947,46,47
5103,Zigong,"[33,36)",2012,0,33541,17,23
5103,Zigong,"[33,36)",2012,1,32435,34,22
5103,Zigong,"[33,36)",2013,0,31546,15,32
5103,Zigong,"[33,36)",2013,1,30609,25,38
5103,Zigong,"[33,36)",2014,0,32793,16,31
5103,Zigong,"[33,36)",2014,1,33650,35,36
5103,Zigong,"[33,36)",2015,0,38777,21,40
5103,Zigong,"[33,36)",2015,1,41328,26,46
5103,Zigong,"[33,36)",2016,0,39515,9,30
5103,Zigong,"[33,36)",2016,1,43687,26,32
5103,Zigong,"[33,36)",2017,0,38007,15,33
5103,Zigong,"[33,36)",2017,1,42396,25,32
5103,Zigong,"[33,36)",2018,0,35557,4,36
5103,Zigong,"[33,36)",2018,1,39630,10,50
5103,Zigong,"[36,39)",2005,0,87370,37,26
5103,Zigong,"[36,39)",2005,1,85579,98,60
5103,Zigong,"[36,39)",2006,0,93341,44,54
5103,Zigong,"[36,39)",2006,1,93232,85,59
5103,Zigong,"[36,39)",2007,0,90033,53,41
5103,Zigong,"[36,39)",2007,1,90054,94,52
5103,Zigong,"[36,39)",2008,0,93588,38,36
5103,Zigong,"[36,39)",2008,1,93136,94,50
5103,Zigong,"[36,39)",2009,0,89289,39,84
5103,Zigong,"[36,39)",2009,1,87948,70,81
5103,Zigong,"[36,39)",2010,0,81204,28,86
5103,Zigong,"[36,39)",2010,1,78859,79,79
5103,Zigong,"[36,39)",2011,0,73696,39,74
5103,Zigong,"[36,39)",2011,1,71966,57,63
5103,Zigong,"[36,39)",2012,0,67074,26,48
5103,Zigong,"[36,39)",2012,1,64620,62,59
5103,Zigong,"[36,39)",2013,0,55708,27,47
5103,Zigong,"[36,39)",2013,1,54296,42,58
5103,Zigong,"[36,39)",2014,0,43113,23,36
5103,Zigong,"[36,39)",2014,1,41218,28,43
5103,Zigong,"[36,39)",2015,0,35907,17,26
5103,Zigong,"[36,39)",2015,1,35095,27,52
5103,Zigong,"[36,39)",2016,0,34102,13,29
5103,Zigong,"[36,39)",2016,1,33457,31,25
5103,Zigong,"[36,39)",2017,0,35431,16,32
5103,Zigong,"[36,39)",2017,1,36533,26,46
5103,Zigong,"[36,39)",2018,0,41435,6,46
5103,Zigong,"[36,39)",2018,1,44149,23,67
5103,Zigong,"[39,42)",2005,0,88521,52,33
5103,Zigong,"[39,42)",2005,1,90744,103,50
5103,Zigong,"[39,42)",2006,0,82051,45,33
5103,Zigong,"[39,42)",2006,1,81809,92,33
5103,Zigong,"[39,42)",2007,0,86061,38,28
5103,Zigong,"[39,42)",2007,1,83860,98,44
5103,Zigong,"[39,42)",2008,0,85486,36,39
5103,Zigong,"[39,42)",2008,1,82882,75,46
5103,Zigong,"[39,42)",2009,0,92057,38,69
5103,Zigong,"[39,42)",2009,1,91267,91,59
5103,Zigong,"[39,42)",2010,0,89411,32,69
5103,Zigong,"[39,42)",2010,1,88931,83,57
5103,Zigong,"[39,42)",2011,0,93623,32,63
5103,Zigong,"[39,42)",2011,1,92804,60,64
5103,Zigong,"[39,42)",2012,0,89991,38,70
5103,Zigong,"[39,42)",2012,1,88437,78,81
5103,Zigong,"[39,42)",2013,0,82524,23,58
5103,Zigong,"[39,42)",2013,1,80118,55,81
5103,Zigong,"[39,42)",2014,0,75526,23,64
5103,Zigong,"[39,42)",2014,1,73841,59,69
5103,Zigong,"[39,42)",2015,0,69281,28,64
5103,Zigong,"[39,42)",2015,1,66950,42,63
5103,Zigong,"[39,42)",2016,0,58173,20,39
5103,Zigong,"[39,42)",2016,1,56942,35,62
5103,Zigong,"[39,42)",2017,0,45742,14,46
5103,Zigong,"[39,42)",2017,1,44099,40,63
5103,Zigong,"[39,42)",2018,0,38635,9,55
5103,Zigong,"[39,42)",2018,1,38097,15,55
5103,Zigong,"[42,45)",2005,0,50162,27,18
5103,Zigong,"[42,45)",2005,1,51336,60,25
5103,Zigong,"[42,45)",2006,0,72638,37,28
5103,Zigong,"[42,45)",2006,1,74800,92,38
5103,Zigong,"[42,45)",2007,0,88673,47,26
5103,Zigong,"[42,45)",2007,1,91411,117,25
5103,Zigong,"[42,45)",2008,0,86804,44,40
5103,Zigong,"[42,45)",2008,1,88076,116,42
5103,Zigong,"[42,45)",2009,0,80874,31,52
5103,Zigong,"[42,45)",2009,1,79893,94,60
5103,Zigong,"[42,45)",2010,0,85423,32,43
5103,Zigong,"[42,45)",2010,1,82629,86,70
5103,Zigong,"[42,45)",2011,0,85439,18,43
5103,Zigong,"[42,45)",2011,1,82380,68,50
5103,Zigong,"[42,45)",2012,0,92577,23,53
5103,Zigong,"[42,45)",2012,1,91381,87,71
